"date","time","subject","blocknum","blockcode","trialnum","trialcode","latency","timeofrating","valence_rating","videoindex","videoname"
"2021-12-05","02:38:08","Niva","2","listenblock","1","valence","2000","2430","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","2","valence","2000","4453","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","3","valence","2000","6469","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","4","valence","2000","8487","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","5","valence","2000","10504","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","6","valence","2000","12521","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","7","valence","2000","14538","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","8","valence","2000","16556","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","9","valence","2000","18573","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","10","valence","2000","20589","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","11","valence","2000","22607","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","12","valence","2000","24624","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","13","valence","2000","26641","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","14","valence","2000","28658","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","15","valence","2000","30675","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","16","valence","2000","32693","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","17","valence","2000","34710","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","18","valence","2000","36727","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","19","valence","2000","38744","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","20","valence","2000","40762","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","21","valence","2000","42779","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","22","valence","2000","44796","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","23","valence","2000","46813","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","24","valence","2000","48831","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","25","valence","2000","50848","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","26","valence","2000","52864","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","27","valence","2000","54882","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","28","valence","2000","56899","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","29","valence","2000","58916","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","30","valence","2000","60933","25pct","1","P165_self_disclosure_neg1.wav"
"2021-12-05","02:38:08","Niva","2","listenblock","31","valence","2000","62950","25pct","1","P165_self_disclosure_neg1.wav"
